bid,mode,keep_rate,estimator,n_models,n_dropped,mean_bias,lo95,hi95,ci_lo,ci_hi
livecodebench,features_only,0.8,naive,70,0,0.0098070605,0.0077678793924860655,0.011972544505260885,0.009740860024900879,0.009873260920433556
livecodebench,features_only,0.8,irt,70,0,0.0073431158,-0.0025567734730429946,0.016676399996504183,0.007043006486540448,0.007643225014860023
livecodebench,features_only,0.8,ipw,70,0,0.0057011773,0.0039231215487234294,0.007492777111474424,0.00564558661422195,0.005756767961471657
livecodebench,features_only,0.8,dr,70,0,3.7422447e-05,-0.0014007297984790057,0.0014329297177027912,-7.412226492093631e-06,8.225712118998331e-05
livecodebench,features_only,0.9,naive,70,0,0.005272788,0.003938279266003519,0.006588699237909168,0.005231649236146801,0.005313926755126126
livecodebench,features_only,0.9,irt,70,0,0.019325089,0.006804823910351843,0.030552980862557883,0.01892135461337595,0.01972882280580969
livecodebench,features_only,0.9,ipw,70,0,0.009900038,0.008866654033772648,0.010947521426714957,0.009866393616550393,0.009933682644612364
livecodebench,features_only,0.9,dr,70,0,-0.0001467025,-0.0009545900815282948,0.0006483210308942943,-0.00017230688508178634,-0.00012109811387446183
livecodebench,features_and_score,0.5,naive,70,0,0.059133563,0.05364287942647934,0.06361747607588768,0.05897768009709034,0.05928944628430691
livecodebench,features_and_score,0.5,irt,70,0,0.02440117,0.019120313785970212,0.029990276042371988,0.024228533886517977,0.02457380465403607
livecodebench,features_and_score,0.5,ipw,70,0,0.0460058,0.04011564264073968,0.051893558166921136,0.04581887248407719,0.04619272824872615
livecodebench,features_and_score,0.5,dr,70,0,0.028641306,0.024504971317946912,0.03240420268848539,0.028520095077626168,0.02876251665008837
livecodebench,features_and_score,0.6,naive,70,0,0.04789645,0.043890826776623725,0.05165625400841236,0.04777301493075356,0.048019882114858775
livecodebench,features_and_score,0.6,irt,70,0,0.023200667,0.015474310866557062,0.030310090398415923,0.022964013676676415,0.02343731938716445
livecodebench,features_and_score,0.6,ipw,70,0,0.038555846,0.03426001723855734,0.04256525970995426,0.038424208093372623,0.03868748314312335
livecodebench,features_and_score,0.6,dr,70,0,0.023280567,0.020544960722327234,0.025857527973130345,0.023193265668391635,0.023367867448092054
livecodebench,features_and_score,0.7,naive,70,0,0.036578927,0.03378636641427875,0.03948903186246753,0.03648831953827756,0.03666953483994586
livecodebench,features_and_score,0.7,irt,70,0,0.023539944,0.015841434756293894,0.031197829637676474,0.02329487869428657,0.023785008546838536
livecodebench,features_and_score,0.7,ipw,70,0,0.030398814,0.02757547260262072,0.03317490750923753,0.030310550159286395,0.030487077855993375
livecodebench,features_and_score,0.7,dr,70,0,0.017585637,0.01563084847293794,0.019640297582373022,0.01752168403243123,0.017649590063342466
livecodebench,features_and_score,0.8,naive,70,0,0.024837425,0.0226855703163892,0.026986340526491404,0.02476958400837013,0.024905265948857575
livecodebench,features_and_score,0.8,irt,70,0,0.015378545,0.007514683844055981,0.023638949263840914,0.015122100062097243,0.015634990014706918
livecodebench,features_and_score,0.8,ipw,70,0,0.022649663,0.020876735262572766,0.02443539258092642,0.022593272288660135,0.022706052849670325
livecodebench,features_and_score,0.8,dr,70,0,0.011832576,0.010400944016873836,0.01333001481834799,0.01178707892890092,0.011878073561238088
livecodebench,features_and_score,0.9,naive,70,0,0.012774528,0.011486367834731937,0.014093068148940801,0.01273292291803021,0.012816133090427928
livecodebench,features_and_score,0.9,irt,70,0,0.019023664,0.007938971812836825,0.030741078220307826,0.018665093463395923,0.019382235127950818
livecodebench,features_and_score,0.9,ipw,70,0,0.018189386,0.017235520808026195,0.019192390702664854,0.018157800657495463,0.018220970409170187
livecodebench,features_and_score,0.9,dr,70,0,0.0059035826,0.0050589535385370255,0.006653293373528868,0.005878266812013329,0.005928898296607791
mmlupro,features_only,0.5,naive,48,0,0.020935351,0.01810784456320107,0.023551962245255707,0.020847926508872874,0.021022775549203985
mmlupro,features_only,0.5,irt,48,0,0.005985333,0.0013651611050590874,0.010781412385404109,0.005833237309161758,0.006137428928013707
mmlupro,features_only,0.5,ipw,48,0,-0.009017407,-0.01271179188042879,-0.005139548308216035,-0.009138059933447226,-0.008896753992176668
mmlupro,features_only,0.5,dr,48,0,-0.00062188716,-0.0037657658860553054,0.002504156401846557,-0.0007192844165160568,-0.0005244898969636051
mmlupro,features_only,0.6,naive,48,0,0.017498694,0.015169452247209846,0.019442358426749705,0.017429434477076074,0.017567954243436316
mmlupro,features_only,0.6,irt,48,0,0.0065656784,0.001964735757792369,0.01176727928686887,0.006412841817907639,0.006718514980204753
mmlupro,features_only,0.6,ipw,48,0,-0.006542406,-0.01032790585886687,-0.00274163723224774,-0.006663646443528751,-0.006421165646272084
mmlupro,features_only,0.6,dr,48,0,-0.0005137243,-0.0027958180115092547,0.0017766280157957225,-0.0005865741510753883,-0.00044087441741773954
mmlupro,features_only,0.7,naive,48,0,0.013845704,0.012150889122858643,0.015439065918326377,0.013792378109468754,0.013899029019699756
mmlupro,features_only,0.7,irt,48,0,0.007358493,0.0020488267473410815,0.01246438797097653,0.007195555955856088,0.007521429679603335
mmlupro,features_only,0.7,ipw,48,0,-0.004220864,-0.007649237010627985,-0.00019471374016575505,-0.004338646205060964,-0.004103081403381343
mmlupro,features_only,0.7,dr,48,0,-0.00032679056,-0.002372431376716122,0.0013408432714641094,-0.0003845086716841098,-0.00026907244000778235
mmlupro,features_only,0.8,naive,48,0,0.009819978,0.008475345256738365,0.010989564657211303,0.009780052857898458,0.00985990297565581
mmlupro,features_only,0.8,irt,48,0,0.003240029,-0.002259132615290582,0.009886345174163579,0.0030341059563470545,0.0034459522331344423
mmlupro,features_only,0.8,ipw,48,0,-0.0017139127,-0.00503107279073447,0.0019882035790942604,-0.0018236475146273029,-0.00160417788784114
mmlupro,features_only,0.8,dr,48,0,-0.00020917582,-0.0017926709901075809,0.001202801754698157,-0.0002560708983874247,-0.00016228074463286245
mmlupro,features_only,0.9,naive,48,0,0.0053811227,0.004601474106311798,0.006209258444141596,0.005356115072778734,0.005406130321510759
mmlupro,features_only,0.9,irt,48,0,0.005483045,-7.129928799258762e-05,0.009485676698386668,0.005338393209708154,0.005627696344422877
mmlupro,features_only,0.9,ipw,48,0,0.0026828465,5.8484418968873834e-05,0.005362647585570812,0.002595886165128364,0.002769806845261441
mmlupro,features_only,0.9,dr,48,0,-4.2968153e-05,-0.0010903248272370546,0.0009454074388486333,-7.564186902951089e-05,-1.0294437247779094e-05
mmlupro,features_and_score,0.5,naive,48,0,0.010493288,0.007746873225551099,0.01317407654132694,0.010403722126782944,0.010582853506504486
mmlupro,features_and_score,0.5,irt,48,0,-0.0060544778,-0.012091566994786262,-0.0001085695475921972,-0.0062459673863227766,-0.005862988145989617
mmlupro,features_and_score,0.5,ipw,48,0,-0.021092415,-0.024645547661930323,-0.017310074437409638,-0.021209902005899582,-0.02097492770601448
mmlupro,features_and_score,0.5,dr,48,0,-0.011655897,-0.014810312353074551,-0.008475966728292405,-0.011754693657896158,-0.011557100146272543
mmlupro,features_and_score,0.6,naive,48,0,0.009138643,0.006689839111641049,0.01115436516702175,0.00906701659784454,0.009210269022725643
mmlupro,features_and_score,0.6,irt,48,0,-0.0047572195,-0.010301923588849604,0.001256399307749234,-0.004940400248318648,-0.004574038671404386
mmlupro,features_and_score,0.6,ipw,48,0,-0.0165578,-0.020284177642315625,-0.012878622347489,-0.016674458383803995,-0.016441140920633642
mmlupro,features_and_score,0.6,dr,48,0,-0.009342598,-0.011896161129698157,-0.00709673734381795,-0.009418570560046469,-0.009266625034979548
mmlupro,features_and_score,0.7,naive,48,0,0.0075263022,0.005846201733220369,0.00917307308409363,0.007471640695930026,0.007580963793098428
mmlupro,features_and_score,0.7,irt,48,0,-0.0034795287,-0.008555117179639637,0.0030756432039197507,-0.0036636132359022383,-0.0032954441771393533
mmlupro,features_and_score,0.7,ipw,48,0,-0.012124224,-0.015443620970472693,-0.008353223162703217,-0.012235244603011826,-0.012013202666189453
mmlupro,features_and_score,0.7,dr,48,0,-0.007003441,-0.008985448349267244,-0.005217115266714245,-0.007063223092294872,-0.006943658882342637
mmlupro,features_and_score,0.8,naive,48,0,0.005525488,0.004136513452976942,0.006772906018886715,0.005484240079355462,0.0055667358021614715
mmlupro,features_and_score,0.8,irt,48,0,-0.00078478304,-0.006789038761053234,0.005330822058022022,-0.0009797614845917276,-0.0005898045994802662
mmlupro,features_and_score,0.8,ipw,48,0,-0.0074429535,-0.010629917308688164,-0.004141935962252319,-0.007548832072548689,-0.00733707498884934
mmlupro,features_and_score,0.8,dr,48,0,-0.004727127,-0.006406216020695865,-0.003197155368980021,-0.004776366912803773,-0.0046778871481798845
mmlupro,features_and_score,0.9,naive,48,0,0.0031658206,0.0023574325372464956,0.004022666090168058,0.003139744321808005,0.003191896905198907
mmlupro,features_and_score,0.9,irt,48,0,0.0029823107,-0.0011454562947619705,0.006942245119716972,0.002856578427460168,0.0031080430083906905
mmlupro,features_and_score,0.9,ipw,48,0,-0.00094405207,-0.003445002296939492,0.0017893983051180831,-0.001028870262467615,-0.0008592338699089962
mmlupro,features_and_score,0.9,dr,48,0,-0.0024193763,-0.003521722980076447,-0.001390963845187798,-0.002452811963292887,-0.0023859405970246294
mtbench,features_only,0.5,naive,34,0,0.09309195,0.08469318393617868,0.10118760615587234,0.09283362350454387,0.09335027613649312
mtbench,features_only,0.5,irt,34,0,0.006174311,-0.005251871747896075,0.01814633514732122,0.005807338860750211,0.006541283222913729
